shap_purchase_dow,shap_purchase_hour,shap_purchase_month,shap_is_weekend,shap_is_peak_season,shap_estimated_days,shap_approval_delay_hours,shap_seller_avg_pickup_days,shap_route_avg_lastmile_days,shap_n_items,shap_n_sellers,shap_total_freight_value,shap_total_price,shap_payment_installments,shap_payment_value,shap_product_weight_g,shap_product_volume_cm3,shap_is_interstate,shap_seller_delay_rate,shap_route_delay_rate,shap_category_delay_rate,order_id,seller_id,seller_state,customer_state,product_category_en,purchase_dow,is_delayed,seller_delay_rate,route_delay_rate,estimated_days,seller_avg_pickup_days,route_avg_lastmile_days,risk_score
-0.04664935123674747,-0.0147487774729067,0.2926254310984171,0.0007836742187254103,-0.005462148011859995,0.617073134795505,-0.01904944808496877,-0.13347299352429548,-0.34410515090490323,0.04592503821193806,0.012485145490458946,0.032063544376772606,0.018996559392869337,-0.04721704110174783,-0.007933945208667083,-0.0005792989195957068,-0.044140820074643,-0.016413898540854708,0.18323400981027665,-0.05057037666935507,-0.002061638002485,546f64a5981ba2d29b0a43a6ab6da440,b33e7c55446eabf8fe1a42d037ac7d6d,SP,SP,watches_gifts,6,0,0.13533834586466165,0.05892709196354598,16,2.158960421888054,5.477765206383044,0.42232930512142963
-0.042148694841812204,-0.012840692407372113,0.3233738522837875,0.0007378024290317783,-0.008687110443542726,0.5966453509967322,-0.036991881246148155,-0.13781185020179026,-0.3369459031615941,0.046038212171591986,0.01258969608549542,0.0317486030957281,-0.02969699366299422,0.0431649081948383,0.0009218940906209727,-0.0019741967267594652,-0.03929655414476371,-0.007542136407184699,0.23089314786192242,-0.00518884511875427,-0.016506971093142076,9a68458f7da8a7a7b0840286b638dec2,4869f7a5dfa277a7dca6462dcf3b52b2,SP,SP,watches_gifts,6,0,0.16986706056129985,0.05892404080153265,17,2.437612800207889,5.477732675926885,0.45672885730021867
-0.022217727304927156,-0.013023149767103764,0.2687530850373795,0.00018944851953882474,-0.010072419196048269,0.6374551561441435,-0.09552467393426851,-0.20053853394431076,-0.46811414268666607,-0.5516227382317814,0.014268292530356351,0.10935356546319804,-0.01953656099586727,0.09518959487525028,0.0004136592037762713,0.05163065773560027,-0.017122479345082195,-0.009812172471382245,0.2005598207482033,0.09440477828215349,-0.046710640307466,02e0c2efb6d9bb2a95ca90b7e78bec1f,1835b56ce799e6a4dc4eddc053f04066,SP,SP,bed_bath_table,6,0,0.16733067729083664,0.058920989955472715,16,1.8086661686586987,5.477606553036623,0.3173282427914406
-0.028111468246091374,-0.03659573338483845,0.0215878369820652,0.00015718864227896732,-0.022464228114162436,0.1682863159293894,0.1094390805830309,0.09532489958510394,0.7303323560196249,0.02214385700464892,0.01094769017181138,0.0924946599877275,-0.009626898673555593,0.022228660655913016,-0.00046887709870447935,0.011355409100048158,0.018016476277029646,0.003934318114340946,0.18729950167592754,1.0190660727002367,0.08697513435026914,1e43c5d72ad6fada7f0db1ca30ea0ab9,8581055ce74af1daba164fdbd55a40de,SP,BA,auto,6,0,0.10220994475138122,0.16041397153945666,25,2.705260928227952,17.1259758306981,0.847912570742407
-0.04129231633127034,-0.06764434473976913,0.12232033649668558,0.00032233494854220054,-0.01392301305184704,-0.30640680291547123,-0.005821636520233167,0.2004060630397168,0.0889956691482356,0.030332761541605267,0.009932085501153572,0.0519729765587788,-0.08621968436341654,-0.031970280573428565,-0.022094032110250676,-0.02516055438783335,0.004650872358092697,0.011062590730358845,-0.07238965401312816,0.22669382695161397,0.2132695834622542,1d41ac5f5e6002b984d0c8609f0019e3,53e4c6e0f4312d4d2107a8c9cddf45cd,SP,PR,housewares,6,0,0.054380664652567974,0.06460807600950119,30,4.02681954235202,10.558338765725345,0.3782545251558282
-0.04739628266538752,-0.01787213738480617,0.05654584597286805,0.0007314317817355169,-0.007443111029585177,0.4528523129309141,0.4123573299761356,0.2241367310044462,-0.31168536121903023,-0.25083742164501416,-0.7340585533369616,-0.06875515328440882,0.3270246043789158,-0.022421261707740635,-0.017617080242932223,0.02951034001150014,-0.03616312628231593,-0.008940398849412567,0.049970098331382176,-0.11088763225711558,0.15025315454961427,7aaf9c17ae408e7a639faf0623c5cc73,52f0fe436a347ddad7ed5f9aa4e27eaa,SP,SP,telephony,6,0,0.1111111111111111,0.05891793942531711,10,3.61715920781893,5.477633414664664,0.3285620403795097
-0.06769356097152186,-0.010412479127876111,0.23684165855643532,0.0014606686310180735,-0.016122402810395252,0.48810341996157397,-0.11605899798787238,-0.0909182059729988,-0.4467623830498527,0.029999936301156115,0.01007855091870072,-0.4654128146640773,0.0316880093099732,0.03772537955145191,0.01577428403362121,-0.012850112800156688,-0.032244417737605745,-0.022118265549866983,-0.05828121384289715,-0.0774748431819298,0.011786088914326623,7699e05f3c451052397a0248cf24a821,cc419e0650a3c5ba77189a1882b7556a,SP,SP,health_beauty,6,0,0.059670781893004114,0.05891488921101677,14,2.4872670102372605,5.477387777322365,0.20802163730522513
-0.06685778811827868,-0.01696664891942135,0.15724071330679945,0.00020693848300488044,-0.010277105086325252,0.29486214113970516,-0.03355655833103634,-0.09446571901439628,0.2658463023852013,0.028016461248785336,0.011982439847426578,0.07541186726306227,0.009129159944921536,0.020465893157699675,0.013989160249848866,0.037613448712794574,0.0017188463871742857,0.003414029504334598,-0.10766132108285428,0.6207474251110012,0.20060494058350467,f2228e3e55ff956909ad7750f08516fd,c03121937e54a93fcc1825c3098bbb6e,PR,SC,books_general_interest,6,0,0.0,0.07526881720430108,23,2.210263310185185,11.244195995951149,0.6519142906353429
-0.03269954978096305,-0.029698330710608577,0.0843589450672863,0.00018944851953882474,-0.018968790067187165,0.7254018517289644,0.11789557891120135,0.2419925289048272,0.4701021374679128,0.02628689092440544,0.010576251813136171,0.07525803281998247,0.003241965451819372,0.034828940679501014,0.01085364231875508,0.020050890205680544,0.0063564136237228,0.006715285974088892,0.22216826404822765,0.8668131594251142,0.15418442530993934,80700def3189230fc60069139112527d,431af27f296bc6519d890aa5a05fdb11,SP,ES,health_beauty,6,1,0.1568627450980392,0.15245737211634905,18,4.784964596949891,12.996585125747613,0.9013137426034245
-0.024831699938898232,-0.02957135567152644,0.10945012655487685,0.0002243588346630493,-0.020267343991935815,0.4382587951860379,-0.06913250481503154,0.13424505472721832,0.5985976703026741,0.025127563793484752,0.00979599674905661,0.06086031853655261,0.012699087008751025,-0.04279338199103141,0.012165519961740583,0.0014129672109556104,0.06058869538666984,0.007463713572796453,0.16262746448022375,0.7083205092981976,0.19657562603080406,d43472e081e497455a0b707e249ce567,66922902710d126a0e7d26b0e3805106,MG,SC,pet_shop,6,0,0.08823529411764706,0.11398963730569948,21,3.1221388208061,14.815996869602763,0.8274721689231179
